CRIME_ID,latitude,longitude,nearest_node,snap_dist_m
25380771.0,-12.06295891,-77.00927714,1757198501,115.6862572977156
24737352.0,-12.06259449,-77.00614216,1757198533,84.32370078486717
21471588.0,-12.06285149,-77.00737307,1757198502,103.0102126520415
20246313.0,-12.06106417,-77.01063258,4177208911,60.05991676901653
23156310.0,-12.0620052,-77.00999774,2987037506,15.544573224750957
20361435.0,-12.07247528,-77.02944451,416643488,17.74549575616809
24341010.0,-12.06114572,-77.02439306,416652537,4.862131944217282
19932969.0,-12.07092773,-77.0117711,416152844,28.854198162983593
23837280.0,-12.0744219,-77.0112768,412191492,3.5393378721882853
21532224.0,-12.07122643,-77.00626695,416148542,17.842098644751534
20439438.0,-12.07459084,-77.02929253,416641047,6.944100911155642
23188284.0,-12.07406913,-77.01876611,412189223,25.025856498442998
22094754.0,-12.08377223,-77.01225363,1047198999,31.737382440225684
19817400.0,-12.06777274,-77.01359072,416152860,43.81352063549287
20095899.0,-12.06197076,-77.03088376,10722544721,17.21344748844566
20474577.0,-12.07002286,-77.00330066,1578886129,50.37615367296436
23572479.0,-12.05757835,-77.01744752,2833857427,6.198757008659188
21239067.0,-12.06836532,-77.01101165,4002838365,88.46578436406982
23989110.0,-12.06473465,-77.00983645,528529073,73.06855863811508
25621494.0,-12.06896541,-77.03140496,4337424235,18.801846368991367
19890333.0,-12.06451213,-77.01657361,416635652,78.95913538804906
25558371.0,-12.05954269,-77.01672677,4354479073,77.38218231024132
24561396.0,-12.07763338,-77.01442809,412185072,2.7071910192000996
20149536.0,-12.06568665,-77.02712971,416637947,37.90064813621161
24304473.0,-12.06571613,-77.02747567,416637947,0.633228085902766
24466548.0,-12.06553634,-77.01494564,416152803,15.005159102532263
84402118546.0,-12.0653479,-77.009673,528529073,3.2814619660853173
20898048.0,-12.06827079,-77.01101459,4002838365,84.23935927727172
21456783.0,-12.06341416,-77.00052714,6290791555,21.74707965792994
24841524.0,-12.08471162,-77.01826587,411852354,8.6009730398788
108402118546.99998,-12.07634178,-77.01023528,4354593600,30.916356454298427
19868358.0,-12.08493084,-77.01638876,4356551493,70.50658639791386
20395188.0,-12.06051539,-77.01807583,416649248,16.709919627955262
21473478.0,-12.07337766,-77.01633845,316629527,5.756392047981785
21279441.0,-12.0813411,-77.02167,1273635626,13.74370248821401
23444277.0,-12.07128041,-77.00187381,10010221070,19.507546213129974
25271844.0,-12.07566318,-77.02773802,416641050,35.187997124101194
20607375.0,-12.08492769,-77.01084915,1047198965,32.38161408701355
23547621.0,-12.08300148,-77.01412251,2840658981,24.180822535350206
21629793.0,-12.0661125,-77.03056,3023386408,1.925060040629557
20322156.0,-12.06619653,-77.01241521,416151073,21.20460785575342
21407184.0,-12.07425779,-77.02587511,416639184,34.1002122302654
20164656.0,-12.08614317,-77.02390009,411812728,8.547404727519327
21290121.0,-12.06114356,-77.02964342,10722544727,69.60470133896753
24864144.0,-12.06005258,-77.02971426,1273985041,18.182012964575485
21650181.0,-12.06820504,-77.01101942,4002838365,81.67336476322255
23812119.0,-12.06934744,-77.0144342,416152861,14.32658520726319
21688614.0,-12.06648597,-77.00797564,416151094,26.255222203604593
23028018.0,-12.0814375,-77.01766957,411934893,19.645432493185304
20888754.0,-12.08120552,-77.02112545,408630042,15.877363343989291
25465521.0,-12.06961457,-77.01198407,416152843,47.71124215914215
25599216.0,-12.07238218,-77.01298469,416152853,11.276381268041376
22809588.0,-12.06648597,-77.00797564,416151094,26.255222203604593
20261319.0,-12.071595,-77.003044,4267524453,15.32774161890054
19796469.0,-12.07858592,-77.01481431,412185107,8.605898962168844
24699789.0,-12.06929652,-77.00078059,2383676705,29.533918059229112
21042948.0,-12.06976472,-77.00915718,4365225105,15.812470330462995
20611917.0,-12.06575695,-77.00605536,5846534076,44.55596266364075
20553399.0,-12.06937716,-77.0168339,416152864,44.67066191069656
19832076.0,-12.06695242,-77.02726972,416626024,7.078383047448791
22083822.0,-12.07355247,-77.02941195,416641059,6.6872330599653065
21926514.0,-12.06031563,-77.01816498,416649248,7.483046481050427
21070398.0,-12.06597343,-77.01236532,416151073,45.273580201281334
20588037.0,-12.070327,-77.02834979,4002838344,13.016608732270369
19511439.0,-12.07171207,-77.01101402,316629584,38.668322143798484
19778937.0,-12.07496415,-77.01123112,416139855,43.214120976897696
19790769.0,-12.06428532,-77.02686517,791159827,4.15098394698126
19791627.0,-12.06605975,-77.02745604,416637947,38.79564549321746
19814694.0,-12.06247054,-77.01547714,4354479069,32.97785807771748
19816512.0,-12.07253631,-77.01408601,4411708090,6.9821941590101595
19865076.0,-12.06811017,-77.01168861,4002838365,11.383684918922743
19884216.0,-12.08195289,-77.02241078,408630130,33.35310427679395
19913496.0,-12.07103097,-77.0115588,416152844,24.684978580540182
19998897.0,-12.07320091,-77.01635665,416646533,6.130674663875975
20029212.0,-12.06552413,-77.01246396,416151070,48.610003287605636
20030271.0,-12.07231933,-77.01309772,416152853,19.68957325305695
20037669.0,-12.07297491,-77.02878344,4309992910,49.44892506854456
20072472.0,-12.06770375,-77.01337362,416152845,28.132336336106537
20117763.0,-12.0721628,-77.00306762,4267524458,8.949363469380536
20214543.0,-12.06921253,-77.01694685,4002838357,51.557688449805426
20340942.0,-12.0718774,-77.01161957,416152842,5.2393539275767775
20340996.0,-12.08921306,-77.02295925,4003442657,46.76247702412573
20359974.0,-12.08357972,-77.00904939,1047198998,54.461542765024895
20361480.0,-12.07453573,-77.02913548,416641047,18.42428961964936
20376168.0,-12.08106738,-77.01014133,1047199002,31.504757682917024
20443479.0,-12.06943734,-77.01439656,416152861,5.855138795238036
20471793.0,-12.0778183,-77.0127832,412185161,25.406766288038202
20540766.0,-12.07354852,-77.01479991,412191446,26.427095751654445
20664843.0,-12.07035713,-77.01589415,416631621,10.899604690437064
20669472.0,-12.0825931,-77.00783888,392154185,42.046099458990945
20673885.0,-12.064761,-77.0097067,528529073,67.56808318603726
20683554.0,-12.06648597,-77.00797564,416151094,26.255222203604593
20687085.0,-12.06412841,-77.00966028,1757198646,20.617635004645276
20701530.0,-12.06035202,-77.01825162,416649248,12.695290465161527
20703462.0,-12.07144149,-77.00572153,416148459,25.691659315714062
20718603.0,-12.08607415,-77.01532055,392153682,8.585756021713337
20721591.0,-12.08389918,-77.02119267,411852331,47.01150027669615
20722815.0,-12.08568259,-77.01531514,4356562298,21.62572657905856
20836419.0,-12.08500525,-77.01094713,1047198965,38.49429972757925
20839896.0,-12.07021187,-77.02791558,4002838346,36.333558475504
20847552.0,-12.05941371,-77.01825643,416649252,38.10546804776121
20866767.0,-12.07726531,-77.01742936,3394759578,2.215321104978184
