longitude;latitude;YEAR;DISTRITO;MODALIDAD;ID
-77.01833518;-12.1486551;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;21390825.0
-77.02180162;-12.14427929;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;21403695.0
-77.01702913;-12.13652425;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;21580863.0
-77.01986447;-12.14289769;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;21592665.0
-77.01899623;-12.14644083;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;21644772.0
-77.02310748;-12.15408996;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;21892758.0
-77.02451556;-12.13681135;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;21905154.0
-77.02180936;-12.14432654;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22068231.0
-77.02215426;-12.14181673;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22215405.0
-77.02119112;-12.14447746;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22319601.0
-77.02208003;-12.13685246;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22335444.0
-77.02258167;-12.15189867;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22452027.0
-77.02260471;-12.1514945;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22460481.0
-77.02098332;-12.15384152;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22608474.0
-77.02239257;-12.14632977;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22757775.0
-77.01957899;-12.14503592;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;22980120.0
-77.02087804;-12.14384221;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23042157.0
-77.0217562;-12.1458371;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23130585.0
-77.01957028;-12.14507629;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23133888.0
-77.0152408;-12.1470434;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23190132.0
-77.01924177;-12.14639135;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23190375.0
-77.01957744;-12.14231822;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23372907.0
-77.0259879;-12.13852802;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23515476.0
-77.02500243;-12.14726577;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;23591103.0
-77.0225011;-12.1517017;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;24612270.0
-77.02188175;-12.15569649;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;24732048.0
-77.02326632;-12.15395133;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;24813780.0
-77.01321772;-12.14106772;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;24847491.0
-77.01871375;-12.13346596;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;24937779.0
-77.0160983;-12.14418043;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25169346.0
-77.02263436;-12.15188589;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25188702.0
-77.02096911;-12.15280358;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25257027.0
-77.02177047;-12.14613835;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25267383.0
-77.01604735;-12.14435175;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25385163.0
-77.01657167;-12.13685196;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25409520.0
-77.01586213;-12.13965952;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25621335.0
-77.02292979;-12.15491523;2016;Barranco;ROBO AGRAVADO A MANO ARMADA;25781079.0
-77.01936632;-12.14634847;2016;Barranco;ROBO;24125484.0
-77.02294703;-12.15307316;2016;Barranco;ROBO;22746636.0
-77.01745429;-12.14154489;2016;Barranco;ROBO;23387535.0
-77.01895505;-12.13601874;2016;Barranco;ROBO;23135979.0
-77.01548112;-12.14617629;2016;Barranco;ROBO;23328693.0
-77.01786734;-12.1359405;2016;Barranco;ROBO;24700386.0
-77.01631152;-12.13705736;2016;Barranco;ROBO;25171959.0
-77.02090774;-12.14383752;2016;Barranco;ROBO;20469555.0
-77.01921146;-12.14536598;2016;Barranco;ROBO;24052335.0
-77.02176197;-12.15564087;2016;Barranco;ROBO;23127945.0
-77.01768612;-12.14711131;2016;Barranco;ROBO;25547430.0
-77.0218341;-12.15282107;2016;Barranco;ROBO;24085620.0
-77.01962326;-12.15130241;2016;Barranco;ROBO;25049073.0
-77.01662369;-12.14534206;2016;Barranco;ROBO;22054869.0
-77.01991145;-12.13841711;2016;Barranco;ROBO;22765641.0
-77.0219547;-12.1432977;2016;Barranco;ROBO;20526879.0
-77.02080248;-12.14960379;2016;Barranco;ROBO;24175188.0
-77.016387;-12.14199382;2016;Barranco;ROBO;23167455.0
-77.01379217;-12.13924496;2016;Barranco;ROBO;22513413.0
-77.02097813;-12.15064211;2016;Barranco;ROBO;20690700.0
-77.01435446;-12.14277189;2016;Barranco;ROBO;20129079.0
-77.01570909;-12.14366432;2016;Barranco;ROBO;25208256.0
-77.01637823;-12.14201431;2016;Barranco;ROBO;23950563.0
-77.01900987;-12.1485927;2016;Barranco;ROBO;24455586.0
-77.01890522;-12.14918171;2016;Barranco;ROBO;24580410.0
-77.01601392;-12.13753997;2016;Barranco;ROBO;22299357.0
-77.01861891;-12.14938697;2016;Barranco;ROBO;20282547.0
-77.01835911;-12.14689797;2016;Barranco;ROBO;25471563.0
-77.01944185;-12.1537148;2016;Barranco;ROBO;24164403.0
-77.01720063;-12.15002692;2016;Barranco;ROBO;20164005.0
-77.01549601;-12.14670414;2016;Barranco;ROBO;23189403.0
-77.02124536;-12.14433656;2016;Barranco;ROBO;25426413.0
-77.01645171;-12.14392627;2016;Barranco;ROBO;23804499.0
-77.02238046;-12.14692854;2016;Barranco;ROBO;21345828.0
-77.01937921;-12.15374582;2016;Barranco;ROBO;25303143.0
-77.01943312;-12.15122591;2016;Barranco;ROBO;22546215.0
-77.01643115;-12.14190817;2016;Barranco;ROBO;22194135.0
-77.01773484;-12.14154634;2016;Barranco;ROBO;22878495.0
-77.02060916;-12.14149511;2016;Barranco;ROBO;23470188.0
-77.02037821;-12.14216932;2016;Barranco;ROBO;23363601.0
-77.01869341;-12.14539631;2016;Barranco;ROBO;24001965.0
-77.02104453;-12.14388674;2016;Barranco;ROBO;22527600.0
-77.01625195;-12.14216235;2016;Barranco;ROBO;25516605.0
-77.01480136;-12.13845284;2016;Barranco;ROBO;25274817.0
-77.0177146;-12.14366128;2016;Barranco;ROBO;22193895.0
-77.01647553;-12.13823979;2016;Barranco;ROBO;20649747.0
-77.02214138;-12.15092002;2016;Barranco;ROBO;20110227.0
-77.01806136;-12.14775434;2016;Barranco;ROBO;19863891.0
-77.01535074;-12.14364716;2016;Barranco;ROBO;24163761.0
-77.01579904;-12.14543303;2016;Barranco;ROBO;20329818.0
-77.02272676;-12.14332126;2016;Barranco;ROBO;23116521.0
-77.01993049;-12.13842824;2016;Barranco;ROBO;21430086.0
-77.015829;-12.143531;2016;Barranco;ROBO;24486705.0
-77.01662482;-12.14499099;2016;Barranco;ROBO;24921684.0
-77.0207068;-12.1420177;2016;Barranco;ROBO;20601309.0
-77.01799552;-12.13841753;2016;Barranco;ROBO;20171661.0
-77.01527327;-12.14589705;2016;Barranco;ROBO;22545606.0
-77.02125583;-12.14433723;2016;Barranco;ROBO;22167798.0
-77.02046077;-12.14152811;2016;Barranco;ROBO;25686012.0
-77.01931658;-12.15382419;2016;Barranco;ROBO;21669309.0
-77.01780999;-12.13959321;2016;Barranco;ROBO;24614967.0
-77.01873368;-12.13663367;2016;Barranco;ROBO;24839025.0
-77.0165426;-12.14383072;2016;Barranco;ROBO;24881874.0
-77.01853957;-12.14497436;2016;Barranco;ROBO;23337303.0
-77.02117178;-12.13660732;2016;Barranco;ROBO;19881885.0
-77.02155887;-12.14699893;2016;Barranco;ROBO;22515663.0
-77.01661456;-12.14362789;2016;Barranco;ROBO;21335934.0
-77.02192107;-12.15574417;2016;Barranco;ROBO;21966489.0
-77.0197359;-12.15129475;2016;Barranco;ROBO;24103065.0
-77.01541425;-12.1460805;2016;Barranco;ROBO;22626696.0
-77.01964494;-12.15128803;2016;Barranco;ROBO;23551113.0
-77.02178353;-12.14288806;2016;Barranco;ROBO;25506276.0
-77.01913429;-12.1417768;2016;Barranco;ROBO;22434693.0
-77.01551725;-12.1467261;2016;Barranco;ROBO;22818378.0
-77.02293309;-12.15360386;2016;Barranco;ROBO;20651574.0
-77.01809174;-12.14971468;2016;Barranco;ROBO;24815040.0
-77.01589063;-12.14333003;2016;Barranco;ROBO;23615259.0
-77.02212709;-12.15090379;2016;Barranco;ROBO;21190989.0
-77.01893836;-12.14647476;2016;Barranco;ROBO;23431995.0
-77.01926282;-12.14174619;2016;Barranco;ROBO;24080061.0
-77.02553101;-12.13993604;2016;Barranco;ROBO;23435220.0
-77.02131054;-12.15077467;2016;Barranco;ROBO;23222301.0
-77.01889827;-12.14929995;2016;Barranco;ROBO;25653519.0
-77.02017798;-12.14744816;2016;Barranco;ROBO;23548584.0
-77.01791984;-12.13888044;2016;Barranco;ROBO;22898907.0
-77.0189567;-12.13139368;2016;Barranco;ROBO;22467309.0
-77.0202534;-12.14221805;2016;Barranco;ROBO;23304276.0
-77.02026939;-12.13500665;2016;Barranco;ROBO;24683394.0
-77.01955065;-12.13706815;2016;Barranco;ROBO;25565256.0
-77.0217175;-12.1556655;2016;Barranco;ROBO;23280765.0
-77.02358228;-12.1500766;2016;Barranco;ROBO;24236358.0
-77.01581844;-12.13752783;2016;Barranco;ROBO;23094858.0
-77.02242029;-12.15029873;2016;Barranco;ROBO;24723921.0
-77.01903593;-12.14327962;2016;Barranco;ROBO;23230815.0
-77.01423732;-12.14146872;2016;Barranco;ROBO;23129064.0
-77.01741725;-12.14200482;2016;Barranco;ROBO;24958842.0
-77.01900987;-12.1485927;2016;Barranco;ROBO;23826048.0
-77.01955882;-12.14668646;2016;Barranco;ROBO;20501697.0
-77.01955729;-12.1419359;2016;Barranco;ROBO;20858814.0
-77.01796411;-12.14552736;2016;Barranco;ROBO;22617276.0
-77.02113285;-12.13665221;2016;Barranco;ROBO;24079092.0
-77.01651552;-12.13690351;2016;Barranco;ROBO;20172885.0
-77.01617825;-12.14706645;2016;Barranco;ROBO;19984182.0
-77.02147637;-12.14716085;2016;Barranco;ROBO;21020208.0
-77.02193552;-12.15572361;2016;Barranco;ROBO;24531960.0
-77.02071723;-12.14366071;2016;Barranco;ROBO;24738537.0
-77.01765991;-12.13899893;2016;Barranco;ROBO;22229760.0
-77.02191623;-12.15098822;2016;Barranco;ROBO;23221818.0
-77.02211915;-12.14139288;2016;Barranco;ROBO;22045137.0
-77.02131383;-12.14435433;2016;Barranco;ROBO;23888034.0
-77.01944932;-12.14623356;2016;Barranco;ROBO;19775835.0
-77.0181148;-12.1479031;2016;Barranco;ROBO;19833096.0
-77.01387281;-12.13923262;2016;Barranco;ROBO;25753905.0
-77.01815935;-12.14787247;2016;Barranco;ROBO;19850646.0
-77.01934101;-12.14170671;2016;Barranco;ROBO;22136616.0
-77.01745675;-12.14172673;2016;Barranco;ROBO;24559818.0
-77.0167395;-12.13803015;2016;Barranco;ROBO;19804719.0
-77.02022825;-12.1491084;2016;Barranco;ROBO;20610774.0
-77.0138465;-12.139261;2016;Barranco;ROBO;20262633.0
-77.02201185;-12.15083772;2016;Barranco;ROBO;23911986.0
-77.0215229;-12.1442914;2016;Barranco;ROBO;24612621.0
-77.02037621;-12.14138822;2016;Barranco;ROBO;24191982.0
-77.01525512;-12.14588624;2016;Barranco;ROBO;21837861.0
-77.01629943;-12.14204184;2016;Barranco;ROBO;22406160.0
-77.02209627;-12.15102258;2016;Barranco;ROBO;21307119.0
-77.0181008;-12.14773468;2016;Barranco;ROBO;25008408.0
-77.02066898;-12.14146512;2016;Barranco;ROBO;22053657.0
-77.01776374;-12.13934642;2016;Barranco;ROBO;23546367.0
-77.02052738;-12.13929804;2016;Barranco;ROBO;21524487.0
-77.0138465;-12.13919031;2016;Barranco;ROBO;21775218.0
-77.01388379;-12.13930421;2016;Barranco;ROBO;24732309.0
-77.01985116;-12.15252563;2016;Barranco;ROBO;21421797.0
-77.01963098;-12.15128581;2016;Barranco;ROBO;20842614.0
-77.02195011;-12.15234154;2016;Barranco;ROBO;24005934.0
-77.02193349;-12.14304136;2016;Barranco;ROBO;23100516.0
-77.02024883;-12.14920149;2016;Barranco;ROBO;22546155.0
-77.01934195;-12.14633598;2016;Barranco;ROBO;19775886.0
-77.0192189;-12.14636399;2016;Barranco;ROBO;19775934.0
-77.01786412;-12.13909621;2016;Barranco;ROBO;19791210.0
-77.01996952;-12.13906421;2016;Barranco;ROBO;19793694.0
-77.01836686;-12.14062234;2016;Barranco;ROBO;19794738.0
-77.02287003;-12.15529065;2016;Barranco;ROBO;19833729.0
-77.01889316;-12.14927283;2016;Barranco;ROBO;19839558.0
-77.01976119;-12.15133425;2016;Barranco;ROBO;19871946.0
-77.0172791;-12.14117996;2016;Barranco;ROBO;19879227.0
-77.02321957;-12.14230527;2016;Barranco;ROBO;20002557.0
-77.02285651;-12.15316598;2016;Barranco;ROBO;20037885.0
-77.01850621;-12.14864838;2016;Barranco;ROBO;20121288.0
-77.01785638;-12.14034398;2016;Barranco;ROBO;20161899.0
-77.018806;-12.14449202;2016;Barranco;ROBO;20254725.0
-77.01534902;-12.14367392;2016;Barranco;ROBO;20265309.0
-77.02098947;-12.15065941;2016;Barranco;ROBO;20340267.0
-77.01791418;-12.14159164;2016;Barranco;ROBO;20348595.0
-77.02168572;-12.14588968;2016;Barranco;ROBO;20354976.0
-77.02215342;-12.14642119;2016;Barranco;ROBO;20372823.0
-77.02012648;-12.15053626;2016;Barranco;ROBO;20401722.0
-77.01763565;-12.14175306;2016;Barranco;ROBO;20500818.0
-77.02173701;-12.13546309;2016;Barranco;ROBO;20528661.0
-77.0227212;-12.15548384;2016;Barranco;ROBO;20557653.0
-77.01794019;-12.14361272;2016;Barranco;ROBO;20563518.0
-77.02421279;-12.14055359;2016;Barranco;ROBO;20579379.0
-77.02208152;-12.14291196;2016;Barranco;ROBO;20593959.0
-77.02063366;-12.14985321;2016;Barranco;ROBO;20610921.0
-77.02053406;-12.14135421;2016;Barranco;ROBO;20618205.0
-77.0168259;-12.14635354;2016;Barranco;ROBO;20656827.0
-77.0196018;-12.15369638;2016;Barranco;ROBO;20659677.0
-77.01783144;-12.13907124;2016;Barranco;ROBO;20672907.0
-77.01929299;-12.14171948;2016;Barranco;ROBO;20687889.0
-77.02003126;-12.15231831;2016;Barranco;ROBO;20698932.0
-77.01954166;-12.1416391;2016;Barranco;ROBO;20738130.0
-77.01801128;-12.15187164;2016;Barranco;ROBO;20808150.0
-77.01843288;-12.14568694;2016;Barranco;ROBO;20831826.0
-77.01567677;-12.14368012;2016;Barranco;ROBO;20841405.0
-77.0212031;-12.15076917;2016;Barranco;ROBO;20842350.0
-77.02209636;-12.14772457;2016;Barranco;ROBO;20884116.0
-77.01830471;-12.14560329;2016;Barranco;ROBO;20895927.0
-77.02020795;-12.13708828;2016;Barranco;ROBO;21059355.0
-77.01968367;-12.15128433;2016;Barranco;ROBO;21089283.0
-77.02515979;-12.14733908;2016;Barranco;ROBO;21401211.0
-77.02358353;-12.14312741;2016;Barranco;ROBO;21417444.0
-77.02003071;-12.13928192;2016;Barranco;ROBO;21469740.0
-77.0138633;-12.14180252;2016;Barranco;ROBO;21501900.0
-77.02015483;-12.14749367;2016;Barranco;ROBO;21534447.0
-77.014905;-12.1442538;2016;Barranco;ROBO;21555138.0
-77.01897231;-12.15015045;2016;Barranco;ROBO;21661401.0
-77.02314072;-12.15338939;2016;Barranco;ROBO;21718308.0
-77.01820424;-12.14184302;2016;Barranco;ROBO;21750237.0
-77.01855655;-12.15038465;2016;Barranco;ROBO;21754896.0
-77.01953686;-12.15125155;2016;Barranco;ROBO;21800766.0
-77.01789359;-12.13939652;2016;Barranco;ROBO;21889398.0
-77.01994541;-12.15030011;2016;Barranco;ROBO;21927072.0
-77.01964215;-12.1414562;2016;Barranco;ROBO;21929223.0
-77.02189008;-12.14289973;2016;Barranco;ROBO;22115697.0
-77.01833662;-12.14952874;2016;Barranco;ROBO;22142724.0
-77.02063831;-12.14363532;2016;Barranco;ROBO;22180104.0
-77.01889118;-12.15253339;2016;Barranco;ROBO;22282635.0
-77.01591266;-12.13751779;2016;Barranco;ROBO;22433754.0
-77.018755;-12.149235;2016;Barranco;ROBO;22454052.0
-77.01784076;-12.13856609;2016;Barranco;ROBO;22462167.0
-77.01915393;-12.143192;2016;Barranco;ROBO;22491594.0
-77.02207284;-12.15073048;2016;Barranco;ROBO;22512939.0
-77.01811557;-12.14182935;2016;Barranco;ROBO;22550514.0
-77.01777158;-12.1387547;2016;Barranco;ROBO;22577649.0
-77.01389119;-12.14197084;2016;Barranco;ROBO;22602558.0
-77.018787;-12.1492998;2016;Barranco;ROBO;22684038.0
-77.01756939;-12.14167708;2016;Barranco;ROBO;22723578.0
-77.01976541;-12.15132113;2016;Barranco;ROBO;22758291.0
-77.02217522;-12.1510035;2016;Barranco;ROBO;22765515.0
-77.01947499;-12.15364329;2016;Barranco;ROBO;22842291.0
-77.0249021;-12.1433045;2016;Barranco;ROBO;22879728.0
-77.01788467;-12.14154863;2016;Barranco;ROBO;22880850.0
-77.02323408;-12.15392452;2016;Barranco;ROBO;22888884.0
-77.01659728;-12.13685987;2016;Barranco;ROBO;22905306.0
-77.01541161;-12.1461074;2016;Barranco;ROBO;22926210.0
-77.01966632;-12.15125239;2016;Barranco;ROBO;22935090.0
-77.02305207;-12.15364018;2016;Barranco;ROBO;22937901.0
-77.01541602;-12.14605402;2016;Barranco;ROBO;22964757.0
-77.01775133;-12.1411388;2016;Barranco;ROBO;22965078.0
-77.01371249;-12.14180172;2016;Barranco;ROBO;22991097.0
-77.0237542;-12.1423443;2016;Barranco;ROBO;23058897.0
-77.02317968;-12.14223178;2016;Barranco;ROBO;23098209.0
-77.0159406;-12.13751723;2016;Barranco;ROBO;23113452.0
-77.02435448;-12.14059629;2016;Barranco;ROBO;23174499.0
-77.0189821;-12.14561035;2016;Barranco;ROBO;23223111.0
-77.01652812;-12.1418314;2016;Barranco;ROBO;23223552.0
-77.01583619;-12.1416626;2016;Barranco;ROBO;23224557.0
-77.02375395;-12.13945034;2016;Barranco;ROBO;23225487.0
-77.01807574;-12.14184753;2016;Barranco;ROBO;23265666.0
-77.01974146;-12.15203817;2016;Barranco;ROBO;23289498.0
-77.01833582;-12.14847962;2016;Barranco;ROBO;23301270.0
-77.01679355;-12.14520263;2016;Barranco;ROBO;23320554.0
-77.01533017;-12.14579954;2016;Barranco;ROBO;23330871.0
-77.01974333;-12.15127243;2016;Barranco;ROBO;23337099.0
-77.01911328;-12.13605373;2016;Barranco;ROBO;23402367.0
-77.01737543;-12.14216781;2016;Barranco;ROBO;23594559.0
-77.02490427;-12.14711679;2016;Barranco;ROBO;23597583.0
-77.01539219;-12.13905633;2016;Barranco;ROBO;23646393.0
-77.01827075;-12.14079997;2016;Barranco;ROBO;23790300.0
-77.01962472;-12.14644788;2016;Barranco;ROBO;23829591.0
-77.023621;-12.15008557;2016;Barranco;ROBO;23832333.0
-77.02224193;-12.14653107;2016;Barranco;ROBO;23836734.0
-77.02107019;-12.14733268;2016;Barranco;ROBO;23867319.0
-77.02163422;-12.14640127;2016;Barranco;ROBO;23873571.0
-77.02002889;-12.1503373;2016;Barranco;ROBO;23895849.0
-77.0181812;-12.1497404;2016;Barranco;ROBO;23908050.0
-77.01446152;-12.14202598;2016;Barranco;ROBO;23932881.0
-77.02024882;-12.14925563;2016;Barranco;ROBO;23934321.0
-77.02119913;-12.15073497;2016;Barranco;ROBO;24021765.0
-77.01527355;-12.14464579;2016;Barranco;ROBO;24025233.0
-77.01969196;-12.14119033;2016;Barranco;ROBO;24052410.0
-77.01613338;-12.14707111;2016;Barranco;ROBO;24067461.0
-77.02023383;-12.14910377;2016;Barranco;ROBO;24159975.0
-77.01446152;-12.14202598;2016;Barranco;ROBO;24236442.0
-77.01972297;-12.15126785;2016;Barranco;ROBO;24252405.0
-77.02131686;-12.13933768;2016;Barranco;ROBO;24277593.0
-77.0215229;-12.1442914;2016;Barranco;ROBO;24308454.0
-77.01380501;-12.13921644;2016;Barranco;ROBO;24357174.0
-77.0204919;-12.14687415;2016;Barranco;ROBO;24542349.0
-77.02376234;-12.13959731;2016;Barranco;ROBO;24571161.0
-77.01592367;-12.13740463;2016;Barranco;ROBO;24605019.0
-77.01951226;-12.15119426;2016;Barranco;ROBO;24616917.0
-77.02009453;-12.13515012;2016;Barranco;ROBO;24710964.0
-77.01260282;-12.14054693;2016;Barranco;ROBO;24712386.0
-77.01765878;-12.14088407;2016;Barranco;ROBO;24881352.0
-77.01788498;-12.13928266;2016;Barranco;ROBO;24955965.0
-77.02047245;-12.15348397;2016;Barranco;ROBO;24963798.0
-77.02264095;-12.14225246;2016;Barranco;ROBO;24996534.0
-77.02140109;-12.14421875;2016;Barranco;ROBO;25028358.0
-77.01889114;-12.14655391;2016;Barranco;ROBO;25028862.0
-77.02063591;-12.13941422;2016;Barranco;ROBO;25030734.0
-77.01522497;-12.1435403;2016;Barranco;ROBO;25032345.0
-77.0216176;-12.1466237;2016;Barranco;ROBO;25046439.0
-77.01446152;-12.14202598;2016;Barranco;ROBO;25051560.0
-77.02002824;-12.15053088;2016;Barranco;ROBO;25151388.0
-77.0191953;-12.14568225;2016;Barranco;ROBO;25284381.0
-77.02067196;-12.14346846;2016;Barranco;ROBO;25318533.0
-77.02234047;-12.14647982;2016;Barranco;ROBO;25367532.0
-77.01853944;-12.13673459;2016;Barranco;ROBO;25469502.0
-77.01593267;-12.13749118;2016;Barranco;ROBO;25470015.0
-77.020705;-12.14364622;2016;Barranco;ROBO;25477731.0
-77.01567402;-12.14394196;2016;Barranco;ROBO;25570680.0
-77.01381903;-12.13929376;2016;Barranco;ROBO;25665939.0
-77.01900987;-12.1485927;2016;Barranco;ROBO;25667721.0
-77.02069321;-12.14343457;2016;Barranco;ROBO;25681497.0
-77.01626724;-12.14216943;2016;Barranco;ROBO;25739565.0
-77.02123094;-12.14811553;2016;Barranco;HURTO;22141470.0
-77.02011902;-12.14281137;2016;Barranco;HURTO;22419054.0
-77.01495459;-12.14190225;2016;Barranco;HURTO;25219566.0
-77.02156223;-12.14662185;2016;Barranco;HURTO;21244158.0
-77.02154075;-12.1504176;2016;Barranco;HURTO;23777664.0
-77.01554939;-12.13899858;2016;Barranco;HURTO;21731994.0
-77.01698565;-12.14613496;2016;Barranco;HURTO;22729122.0
-77.02134814;-12.1339156;2016;Barranco;HURTO;24074505.0
-77.01370901;-12.13935072;2016;Barranco;HURTO;24174045.0
-77.02077816;-12.138578;2016;Barranco;HURTO;23114670.0
-77.01987597;-12.14812307;2016;Barranco;HURTO;23476206.0
-77.02005208;-12.14276686;2016;Barranco;HURTO;21523326.0
-77.02217064;-12.14188969;2016;Barranco;HURTO;22385193.0
-77.02332619;-12.15409848;2016;Barranco;HURTO;20226504.0
-77.02492896;-12.13815733;2016;Barranco;HURTO;25595115.0
-77.01811895;-12.13151366;2016;Barranco;HURTO;25678290.0
-77.02177165;-12.14591472;2016;Barranco;HURTO;20337150.0
-77.02470749;-12.14406024;2016;Barranco;HURTO;23094801.0
-77.02217218;-12.14188406;2016;Barranco;HURTO;22211799.0
-77.02067744;-12.14691985;2016;Barranco;HURTO;25220892.0
-77.0202142;-12.1428548;2016;Barranco;HURTO;25381779.0
-77.01555045;-12.14383104;2016;Barranco;HURTO;20651529.0
-77.01699695;-12.14439099;2016;Barranco;HURTO;24278019.0
-77.01960103;-12.14636627;2016;Barranco;HURTO;25332966.0
-77.02280281;-12.14638188;2016;Barranco;HURTO;23390028.0
-77.01725856;-12.14127442;2016;Barranco;HURTO;23112156.0
-77.02511591;-12.1385166;2016;Barranco;HURTO;22960758.0
-77.01781644;-12.13976047;2016;Barranco;HURTO;23399739.0
-77.02187657;-12.1504538;2016;Barranco;HURTO;24996381.0
-77.01822128;-12.14674584;2016;Barranco;HURTO;24469419.0
-77.02146207;-12.14759332;2016;Barranco;HURTO;24657663.0
-77.02205788;-12.14340452;2016;Barranco;HURTO;24202482.0
-77.0202142;-12.1428548;2016;Barranco;HURTO;21287133.0
-77.02222302;-12.14195477;2016;Barranco;HURTO;22325436.0
-77.01628687;-12.14573869;2016;Barranco;HURTO;23102277.0
-77.02439693;-12.13685937;2016;Barranco;HURTO;20592966.0
-77.02025276;-12.14922518;2016;Barranco;HURTO;19774833.0
-77.01638392;-12.14345493;2016;Barranco;HURTO;25271691.0
-77.01673014;-12.14073177;2016;Barranco;HURTO;20083845.0
-77.01900987;-12.1485927;2016;Barranco;HURTO;21602208.0
-77.01971399;-12.14684757;2016;Barranco;HURTO;24114711.0
-77.02234882;-12.14717379;2016;Barranco;HURTO;25610220.0
-77.02196103;-12.14762549;2016;Barranco;HURTO;23450409.0
-77.02119609;-12.1444919;2016;Barranco;HURTO;25110381.0
-77.01852743;-12.15251793;2016;Barranco;HURTO;21830169.0
-77.02329193;-12.14208539;2016;Barranco;HURTO;20325558.0
-77.01606499;-12.13753595;2016;Barranco;HURTO;23435400.0
-77.01793707;-12.14557169;2016;Barranco;HURTO;20355735.0
-77.01623513;-12.13843452;2016;Barranco;HURTO;22213059.0
-77.01958827;-12.14659542;2016;Barranco;HURTO;25176153.0
-77.01948448;-12.14689724;2016;Barranco;HURTO;24675714.0
-77.01801627;-12.1422907;2016;Barranco;HURTO;20531826.0
-77.02236993;-12.14628113;2016;Barranco;HURTO;21384633.0
-77.01778965;-12.14785599;2016;Barranco;HURTO;23870256.0
-77.01671112;-12.14697553;2016;Barranco;HURTO;22757397.0
-77.01810872;-12.13155146;2016;Barranco;HURTO;22194207.0
-77.02012216;-12.14397019;2016;Barranco;HURTO;20146533.0
-77.01715705;-12.14419582;2016;Barranco;HURTO;20678841.0
-77.01622628;-12.13835826;2016;Barranco;HURTO;23809881.0
-77.0159667;-12.13743309;2016;Barranco;HURTO;25215363.0
-77.01800344;-12.13169481;2016;Barranco;HURTO;20164296.0
-77.02005076;-12.1478967;2016;Barranco;HURTO;25346652.0
-77.01436503;-12.14115619;2016;Barranco;HURTO;21826782.0
-77.02149444;-12.15283743;2016;Barranco;HURTO;24912558.0
-77.02074869;-12.1470407;2016;Barranco;HURTO;24172812.0
-77.02326373;-12.14348739;2016;Barranco;HURTO;23704311.0
-77.02162415;-12.14028413;2016;Barranco;HURTO;24982275.0
-77.02134947;-12.13943654;2016;Barranco;HURTO;23750289.0
